model,score_name,partition,index,label,prediction,unknownness,threshold,accepted
proser,placeholder,validation,35352,8,8,-0.00032647148710368556,-1.1919679696470952e-12,True
proser,placeholder,validation,44877,8,8,-0.00017206215955410664,-1.1919679696470952e-12,True
proser,placeholder,validation,47112,8,0,6.920177095562363e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,29676,8,9,-7.904883460589651e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,31187,8,8,-0.00027111947494209976,-1.1919679696470952e-12,True
proser,placeholder,validation,13591,8,8,-0.00025885967105816754,-1.1919679696470952e-12,True
proser,placeholder,validation,35917,8,8,-0.0003214065855290521,-1.1919679696470952e-12,True
proser,placeholder,validation,29863,8,8,-0.0004886667713085158,-1.1919679696470952e-12,True
proser,placeholder,validation,32424,8,8,-0.0002706193592105638,-1.1919679696470952e-12,True
proser,placeholder,validation,44364,8,8,-0.00018709541433438448,-1.1919679696470952e-12,True
proser,placeholder,validation,7294,8,8,-0.0003123309652731804,-1.1919679696470952e-12,True
proser,placeholder,validation,41833,8,8,-0.0002586020614001455,-1.1919679696470952e-12,True
proser,placeholder,validation,16217,8,8,-0.00014458905080372286,-1.1919679696470952e-12,True
proser,placeholder,validation,3978,8,8,0.00019839638669734427,-1.1919679696470952e-12,False
proser,placeholder,validation,26172,8,8,-5.968998642109924e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,15015,8,8,-0.0003736953247326785,-1.1919679696470952e-12,True
proser,placeholder,validation,20405,8,8,-0.00028921083207171516,-1.1919679696470952e-12,True
proser,placeholder,validation,42781,8,8,-0.0003012626719390149,-1.1919679696470952e-12,True
proser,placeholder,validation,7627,8,8,-0.00038953936350569207,-1.1919679696470952e-12,True
proser,placeholder,validation,16692,8,8,-0.0001870852773969145,-1.1919679696470952e-12,True
proser,placeholder,validation,41292,8,8,-0.00023260959353609,-1.1919679696470952e-12,True
proser,placeholder,validation,9032,8,8,-0.0003003136739643253,-1.1919679696470952e-12,True
proser,placeholder,validation,18444,8,8,-0.000397010626126279,-1.1919679696470952e-12,True
proser,placeholder,validation,12490,8,8,-0.00035344440935368426,-1.1919679696470952e-12,True
proser,placeholder,validation,10822,8,8,-0.00019409769360900775,-1.1919679696470952e-12,True
proser,placeholder,validation,22462,8,8,-0.00027971389014407044,-1.1919679696470952e-12,True
proser,placeholder,validation,32814,8,8,-8.817965283086648e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,34441,8,8,-0.00028200986237726655,-1.1919679696470952e-12,True
proser,placeholder,validation,11063,8,8,-0.00041935828304763556,-1.1919679696470952e-12,True
proser,placeholder,validation,4812,8,8,-0.00036339575152469217,-1.1919679696470952e-12,True
proser,placeholder,validation,8057,8,8,-0.0002014113847146337,-1.1919679696470952e-12,True
proser,placeholder,validation,8005,8,8,-0.0002564283137075074,-1.1919679696470952e-12,True
proser,placeholder,validation,18112,8,8,-0.00024051561692985113,-1.1919679696470952e-12,True
proser,placeholder,validation,32019,8,8,-0.0003757773005339804,-1.1919679696470952e-12,True
proser,placeholder,validation,36560,8,8,-0.00015259813303608594,-1.1919679696470952e-12,True
proser,placeholder,validation,5546,8,8,-0.00020006238810209298,-1.1919679696470952e-12,True
proser,placeholder,validation,4916,8,8,-0.0002921200282215014,-1.1919679696470952e-12,True
proser,placeholder,validation,34284,8,8,-0.00021657479463400853,-1.1919679696470952e-12,True
proser,placeholder,validation,17890,8,8,-0.0003190127669232684,-1.1919679696470952e-12,True
proser,placeholder,validation,46963,8,8,-0.00030829436659178533,-1.1919679696470952e-12,True
proser,placeholder,validation,15759,8,8,-0.00032384181750953756,-1.1919679696470952e-12,True
proser,placeholder,validation,22374,8,8,-0.00039658664513096686,-1.1919679696470952e-12,True
proser,placeholder,validation,17020,8,8,-0.00034393002831584196,-1.1919679696470952e-12,True
proser,placeholder,validation,37565,8,8,-0.00016193869006245198,-1.1919679696470952e-12,True
proser,placeholder,validation,41112,8,8,-0.0002905933908512459,-1.1919679696470952e-12,True
proser,placeholder,validation,18950,8,8,-0.00019985385840383396,-1.1919679696470952e-12,True
proser,placeholder,validation,49631,8,8,-0.0002106563923491428,-1.1919679696470952e-12,True
proser,placeholder,validation,35985,8,8,-0.00022493075844172428,-1.1919679696470952e-12,True
proser,placeholder,validation,27841,8,9,-0.00020503207716307537,-1.1919679696470952e-12,True
proser,placeholder,validation,44787,8,8,-0.00018510366890982233,-1.1919679696470952e-12,True
proser,placeholder,validation,18546,8,8,-0.0002680675412754241,-1.1919679696470952e-12,True
proser,placeholder,validation,30544,8,8,-0.0002973943923505057,-1.1919679696470952e-12,True
proser,placeholder,validation,15504,8,8,-0.0002368952998737378,-1.1919679696470952e-12,True
proser,placeholder,validation,23870,8,8,-0.00030978767606794355,-1.1919679696470952e-12,True
proser,placeholder,validation,24347,8,8,-0.00018065527502882095,-1.1919679696470952e-12,True
proser,placeholder,validation,30472,8,8,-0.0001360087352526157,-1.1919679696470952e-12,True
proser,placeholder,validation,1843,8,6,0.00015281320215324024,-1.1919679696470952e-12,False
proser,placeholder,validation,8283,8,8,-9.563448974221622e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,17073,8,8,-0.00024332117815746568,-1.1919679696470952e-12,True
proser,placeholder,validation,47825,8,8,-0.00026208662488307055,-1.1919679696470952e-12,True
proser,placeholder,validation,20298,8,8,-0.0002497076499784756,-1.1919679696470952e-12,True
proser,placeholder,validation,19605,8,8,-0.00024920037120421124,-1.1919679696470952e-12,True
proser,placeholder,validation,6756,8,8,-0.000312561143086032,-1.1919679696470952e-12,True
proser,placeholder,validation,42826,8,8,-0.00030992345894291506,-1.1919679696470952e-12,True
proser,placeholder,validation,8961,8,8,-0.00035371123517324854,-1.1919679696470952e-12,True
proser,placeholder,validation,39916,8,8,-0.0003580738741889994,-1.1919679696470952e-12,True
proser,placeholder,validation,28266,8,8,-0.0003344669209445067,-1.1919679696470952e-12,True
proser,placeholder,validation,14753,8,8,-0.00021886471173279687,-1.1919679696470952e-12,True
proser,placeholder,validation,19567,8,8,-0.00022364013843417796,-1.1919679696470952e-12,True
proser,placeholder,validation,17345,8,8,-0.0002920841841964755,-1.1919679696470952e-12,True
proser,placeholder,validation,49043,8,8,-0.00015558858765311878,-1.1919679696470952e-12,True
proser,placeholder,validation,32178,8,8,-0.00024745522835435685,-1.1919679696470952e-12,True
proser,placeholder,validation,21164,8,8,-0.00033139159943675056,-1.1919679696470952e-12,True
proser,placeholder,validation,35562,8,8,-0.0001649941386436815,-1.1919679696470952e-12,True
proser,placeholder,validation,25780,8,8,-4.3016941260631825e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,43149,8,8,-0.00040518892407705176,-1.1919679696470952e-12,True
proser,placeholder,validation,39089,8,8,-0.0002136195461632795,-1.1919679696470952e-12,True
proser,placeholder,validation,11378,8,8,-0.0004198585778990571,-1.1919679696470952e-12,True
proser,placeholder,validation,44937,8,8,-0.00021645618171098335,-1.1919679696470952e-12,True
proser,placeholder,validation,14979,8,8,-1.982833340963275e-06,-1.1919679696470952e-12,True
proser,placeholder,validation,1452,8,8,-0.00026169765843181425,-1.1919679696470952e-12,True
proser,placeholder,validation,36799,8,8,-0.00011502366334585623,-1.1919679696470952e-12,True
proser,placeholder,validation,41893,8,8,-0.000285047057392393,-1.1919679696470952e-12,True
proser,placeholder,validation,39704,8,8,-0.00025329945691925093,-1.1919679696470952e-12,True
proser,placeholder,validation,15374,8,8,-0.0002141516170214991,-1.1919679696470952e-12,True
proser,placeholder,validation,27870,8,8,-0.00021678505088258693,-1.1919679696470952e-12,True
proser,placeholder,validation,601,8,8,-0.0002049547205700969,-1.1919679696470952e-12,True
proser,placeholder,validation,6470,8,8,-0.00023878057202791902,-1.1919679696470952e-12,True
proser,placeholder,validation,38138,8,8,-0.0002548843416755042,-1.1919679696470952e-12,True
proser,placeholder,validation,3159,8,8,-0.00036192763752848633,-1.1919679696470952e-12,True
proser,placeholder,validation,6632,8,8,-0.00028675160666458144,-1.1919679696470952e-12,True
proser,placeholder,validation,38754,8,8,-0.0002556379665217545,-1.1919679696470952e-12,True
proser,placeholder,validation,39502,8,8,-0.00033200765078446326,-1.1919679696470952e-12,True
proser,placeholder,validation,21294,8,8,-0.0002804832484051001,-1.1919679696470952e-12,True
proser,placeholder,validation,18806,8,8,-0.0002109062727970179,-1.1919679696470952e-12,True
proser,placeholder,validation,48877,8,8,-0.00033793717271800305,-1.1919679696470952e-12,True
proser,placeholder,validation,46248,8,8,-0.00014545287928301176,-1.1919679696470952e-12,True
proser,placeholder,validation,30926,8,8,-0.00011141694404735725,-1.1919679696470952e-12,True
proser,placeholder,validation,9599,8,8,-0.0003103998653419676,-1.1919679696470952e-12,True
proser,placeholder,validation,36390,8,8,-0.00030549631044643477,-1.1919679696470952e-12,True
proser,placeholder,validation,14637,8,8,-0.00038690967122352593,-1.1919679696470952e-12,True
proser,placeholder,validation,20949,8,8,-0.00027180955886257907,-1.1919679696470952e-12,True
proser,placeholder,validation,10682,8,8,-0.00012700260174171307,-1.1919679696470952e-12,True
proser,placeholder,validation,27612,8,8,-0.00010766689354206604,-1.1919679696470952e-12,True
proser,placeholder,validation,37814,8,8,-0.00030807079829164863,-1.1919679696470952e-12,True
proser,placeholder,validation,39079,8,8,4.369667967588087e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,21483,8,8,-0.00020910973582093095,-1.1919679696470952e-12,True
proser,placeholder,validation,11505,8,8,-0.00025780621538117054,-1.1919679696470952e-12,True
proser,placeholder,validation,11042,8,8,-0.000309385515697716,-1.1919679696470952e-12,True
proser,placeholder,validation,39317,8,8,-0.00020008256730345841,-1.1919679696470952e-12,True
proser,placeholder,validation,7468,8,8,-0.0003536503655061918,-1.1919679696470952e-12,True
proser,placeholder,validation,1771,8,8,-0.00014789694265267272,-1.1919679696470952e-12,True
proser,placeholder,validation,34030,8,8,-0.00040752463754319124,-1.1919679696470952e-12,True
proser,placeholder,validation,1439,8,8,-0.00033656381183005957,-1.1919679696470952e-12,True
proser,placeholder,validation,3634,8,8,-0.0002838052528130325,-1.1919679696470952e-12,True
proser,placeholder,validation,44727,8,8,-0.00016716515392987963,-1.1919679696470952e-12,True
proser,placeholder,validation,38408,8,8,-0.00034650590891051325,-1.1919679696470952e-12,True
proser,placeholder,validation,29556,8,8,-0.0001612768539059617,-1.1919679696470952e-12,True
proser,placeholder,validation,23480,8,8,-0.0003660553384672999,-1.1919679696470952e-12,True
proser,placeholder,validation,28800,8,8,-0.0002842735527984336,-1.1919679696470952e-12,True
proser,placeholder,validation,16027,8,8,-0.0002487138203509237,-1.1919679696470952e-12,True
proser,placeholder,validation,19733,8,8,-0.00020157059758380003,-1.1919679696470952e-12,True
proser,placeholder,validation,16820,8,8,-0.00022851656764741324,-1.1919679696470952e-12,True
proser,placeholder,validation,6882,8,0,0.00014803912645866557,-1.1919679696470952e-12,False
proser,placeholder,validation,34527,8,8,-0.00034407312257137,-1.1919679696470952e-12,True
proser,placeholder,validation,17560,8,8,-0.0003626849036842822,-1.1919679696470952e-12,True
proser,placeholder,validation,5377,8,0,1.9745892320829905e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,14710,8,8,-0.00037728481824317317,-1.1919679696470952e-12,True
proser,placeholder,validation,28396,8,8,-0.0003231155440926031,-1.1919679696470952e-12,True
proser,placeholder,validation,34471,8,8,6.993953963881083e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,48299,8,8,-0.00022885498204543164,-1.1919679696470952e-12,True
proser,placeholder,validation,1289,8,9,5.961366701441595e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,34295,8,8,-0.00022872697921261231,-1.1919679696470952e-12,True
proser,placeholder,validation,5463,8,8,-0.0002781075690661411,-1.1919679696470952e-12,True
proser,placeholder,validation,7580,8,8,-0.0004457541614587279,-1.1919679696470952e-12,True
proser,placeholder,validation,47947,8,8,-0.0002293918668153233,-1.1919679696470952e-12,True
proser,placeholder,validation,16257,8,8,-0.00022539486105398188,-1.1919679696470952e-12,True
proser,placeholder,validation,35881,8,8,-0.00024318788621827125,-1.1919679696470952e-12,True
proser,placeholder,validation,32089,8,8,-0.00028618881925067396,-1.1919679696470952e-12,True
proser,placeholder,validation,18182,8,8,-0.00030181533804958527,-1.1919679696470952e-12,True
proser,placeholder,validation,15011,8,8,-0.00031543550281874777,-1.1919679696470952e-12,True
proser,placeholder,validation,46462,8,8,-0.0002733356066910997,-1.1919679696470952e-12,True
proser,placeholder,validation,27067,8,8,-0.00021152956381083332,-1.1919679696470952e-12,True
proser,placeholder,validation,49250,8,8,-0.0003617021602261433,-1.1919679696470952e-12,True
proser,placeholder,validation,28284,8,8,-0.0003897516352750485,-1.1919679696470952e-12,True
proser,placeholder,validation,5687,8,8,-0.0002505596768070384,-1.1919679696470952e-12,True
proser,placeholder,validation,1162,8,8,-0.00024328735112183475,-1.1919679696470952e-12,True
proser,placeholder,validation,41753,8,8,-0.00029828982695667694,-1.1919679696470952e-12,True
proser,placeholder,validation,14883,8,8,-0.00037753460460362986,-1.1919679696470952e-12,True
proser,placeholder,validation,12503,8,8,-0.00023178768101625447,-1.1919679696470952e-12,True
proser,placeholder,validation,430,8,8,-0.00033508191241773955,-1.1919679696470952e-12,True
proser,placeholder,validation,47378,8,8,-0.0004017429823191254,-1.1919679696470952e-12,True
proser,placeholder,validation,17824,8,8,-0.00010193344104543478,-1.1919679696470952e-12,True
proser,placeholder,validation,39563,8,8,-0.00026341860806415596,-1.1919679696470952e-12,True
proser,placeholder,validation,8397,8,8,-0.00029939668386373686,-1.1919679696470952e-12,True
proser,placeholder,validation,48744,8,8,-0.0002145001811806463,-1.1919679696470952e-12,True
proser,placeholder,validation,39424,8,8,0.0001604129919035996,-1.1919679696470952e-12,False
proser,placeholder,validation,38969,8,8,-0.0004150479951476882,-1.1919679696470952e-12,True
proser,placeholder,validation,34120,8,8,-0.00019501277334964262,-1.1919679696470952e-12,True
proser,placeholder,validation,13406,8,2,-3.56096813188822e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,24095,8,8,-0.0001392577175871046,-1.1919679696470952e-12,True
proser,placeholder,validation,24315,8,8,-0.00043568714677127973,-1.1919679696470952e-12,True
proser,placeholder,validation,21443,8,0,-0.00033877256834478897,-1.1919679696470952e-12,True
proser,placeholder,validation,26720,8,8,-0.00022979173692767862,-1.1919679696470952e-12,True
proser,placeholder,validation,22504,8,8,-9.498774882511773e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,40645,8,8,-0.00024271153825651537,-1.1919679696470952e-12,True
proser,placeholder,validation,33626,8,8,-0.00030242918908084115,-1.1919679696470952e-12,True
proser,placeholder,validation,5280,8,3,6.418330702895325e-05,-1.1919679696470952e-12,False
proser,placeholder,validation,44659,8,8,-2.2002644761764945e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,25951,8,8,-0.00023680217063028197,-1.1919679696470952e-12,True
proser,placeholder,validation,12699,8,8,-0.00020801651446658576,-1.1919679696470952e-12,True
proser,placeholder,validation,31426,8,8,-0.0002369625133480796,-1.1919679696470952e-12,True
proser,placeholder,validation,47814,8,8,-0.00039641472017790114,-1.1919679696470952e-12,True
proser,placeholder,validation,21842,8,8,-0.0002832943637992996,-1.1919679696470952e-12,True
proser,placeholder,validation,4852,8,8,-0.0003268164937401813,-1.1919679696470952e-12,True
proser,placeholder,validation,31370,8,8,-0.00014904747456309653,-1.1919679696470952e-12,True
proser,placeholder,validation,10702,8,8,-0.0002532762265500532,-1.1919679696470952e-12,True
proser,placeholder,validation,34004,8,8,-0.00024363035699695446,-1.1919679696470952e-12,True
proser,placeholder,validation,31608,8,8,-0.0001358181918478113,-1.1919679696470952e-12,True
proser,placeholder,validation,19948,8,8,-0.00027504859677114635,-1.1919679696470952e-12,True
proser,placeholder,validation,37832,8,8,-0.00034971231812376546,-1.1919679696470952e-12,True
proser,placeholder,validation,41465,8,8,-0.00015817945967865066,-1.1919679696470952e-12,True
proser,placeholder,validation,32506,8,8,-5.6839323897592275e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,5672,8,8,-0.00020398786041712913,-1.1919679696470952e-12,True
proser,placeholder,validation,13369,8,8,-0.0004021058215488288,-1.1919679696470952e-12,True
proser,placeholder,validation,6139,8,8,-0.00022906566439701015,-1.1919679696470952e-12,True
proser,placeholder,validation,15328,8,8,-0.00029112813473612664,-1.1919679696470952e-12,True
proser,placeholder,validation,4170,8,8,-0.0002877420540371989,-1.1919679696470952e-12,True
proser,placeholder,validation,5153,8,8,-0.00026290800954380245,-1.1919679696470952e-12,True
proser,placeholder,validation,27541,8,8,-0.0004291545863135404,-1.1919679696470952e-12,True
proser,placeholder,validation,13694,8,8,-0.0001960175727826058,-1.1919679696470952e-12,True
proser,placeholder,validation,28682,8,8,-0.0002744325609987941,-1.1919679696470952e-12,True
proser,placeholder,validation,8278,8,8,-0.00023150774708344257,-1.1919679696470952e-12,True
proser,placeholder,validation,48641,8,8,-0.00029167407125857414,-1.1919679696470952e-12,True
proser,placeholder,validation,18535,8,8,-0.0003213350930426351,-1.1919679696470952e-12,True
proser,placeholder,validation,21664,8,8,-0.00024998476881166187,-1.1919679696470952e-12,True
proser,placeholder,validation,25557,8,8,-0.00032295641508303663,-1.1919679696470952e-12,True
proser,placeholder,validation,31456,8,8,-0.0001374144863366955,-1.1919679696470952e-12,True
proser,placeholder,validation,37299,8,8,-0.00030991789609412235,-1.1919679696470952e-12,True
proser,placeholder,validation,12857,8,8,-0.00020411266444009257,-1.1919679696470952e-12,True
proser,placeholder,validation,7693,8,8,-0.00035827474876354293,-1.1919679696470952e-12,True
proser,placeholder,validation,11613,8,8,-0.00039290752263392015,-1.1919679696470952e-12,True
proser,placeholder,validation,17874,8,8,-9.035939603579957e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,5948,8,8,-0.0003053429495011445,-1.1919679696470952e-12,True
proser,placeholder,validation,28829,8,0,-0.0002985407671456941,-1.1919679696470952e-12,True
proser,placeholder,validation,22531,8,8,-0.00023286242546828595,-1.1919679696470952e-12,True
proser,placeholder,validation,27727,8,8,-0.00011289453630469737,-1.1919679696470952e-12,True
proser,placeholder,validation,6646,8,8,-0.0002973453636641865,-1.1919679696470952e-12,True
proser,placeholder,validation,46787,8,8,-0.00029310109363969716,-1.1919679696470952e-12,True
proser,placeholder,validation,28743,8,8,-0.0004297819096095862,-1.1919679696470952e-12,True
proser,placeholder,validation,13672,8,8,-0.00022767414621545357,-1.1919679696470952e-12,True
proser,placeholder,validation,16246,8,8,-0.00029403749495211795,-1.1919679696470952e-12,True
proser,placeholder,validation,30142,8,8,-0.00027387446500204415,-1.1919679696470952e-12,True
proser,placeholder,validation,4274,8,8,-0.00036834338970595515,-1.1919679696470952e-12,True
proser,placeholder,validation,42770,8,9,-4.2774842771084454e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,1336,8,8,-0.00036215041378614976,-1.1919679696470952e-12,True
proser,placeholder,validation,47130,8,8,-0.00026512185807202326,-1.1919679696470952e-12,True
proser,placeholder,validation,34963,8,8,-0.00026360255868485005,-1.1919679696470952e-12,True
proser,placeholder,validation,18709,8,8,-0.00025610070398895957,-1.1919679696470952e-12,True
proser,placeholder,validation,25013,8,8,-0.0002547647681166998,-1.1919679696470952e-12,True
proser,placeholder,validation,17225,8,8,-0.00031234414287656387,-1.1919679696470952e-12,True
proser,placeholder,validation,44527,8,8,-0.00029089441473023614,-1.1919679696470952e-12,True
proser,placeholder,validation,3738,8,8,-0.00027428582302595206,-1.1919679696470952e-12,True
proser,placeholder,validation,9467,8,8,-0.00014340878404435486,-1.1919679696470952e-12,True
proser,placeholder,validation,1282,8,8,-6.122926379373284e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,46128,8,8,-0.00030865526485650274,-1.1919679696470952e-12,True
proser,placeholder,validation,47615,8,8,-0.0003095485713506263,-1.1919679696470952e-12,True
proser,placeholder,validation,155,8,8,-0.00025130334243483876,-1.1919679696470952e-12,True
proser,placeholder,validation,37104,8,8,-0.00028742590616707975,-1.1919679696470952e-12,True
proser,placeholder,validation,45890,8,8,-0.00028912248260627715,-1.1919679696470952e-12,True
proser,placeholder,validation,4292,8,8,-0.0002845259817820245,-1.1919679696470952e-12,True
proser,placeholder,validation,29708,8,8,-0.00018986776666192473,-1.1919679696470952e-12,True
proser,placeholder,validation,12830,8,8,-0.00017058716218312786,-1.1919679696470952e-12,True
proser,placeholder,validation,18193,8,8,-0.0003299121219108303,-1.1919679696470952e-12,True
proser,placeholder,validation,47202,8,8,-0.0002590778876428723,-1.1919679696470952e-12,True
proser,placeholder,validation,39507,8,0,-7.603772923395202e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,16727,8,8,-0.000220268679943042,-1.1919679696470952e-12,True
proser,placeholder,validation,20612,8,8,-0.00020863058919977362,-1.1919679696470952e-12,True
proser,placeholder,validation,30448,8,8,-0.0001543983231183932,-1.1919679696470952e-12,True
proser,placeholder,validation,46197,8,8,-0.0002723188947002936,-1.1919679696470952e-12,True
proser,placeholder,validation,38800,8,8,-0.00036436092831604316,-1.1919679696470952e-12,True
proser,placeholder,validation,23872,8,8,-0.00031339364086789556,-1.1919679696470952e-12,True
proser,placeholder,validation,40415,8,8,-0.00025989285617639135,-1.1919679696470952e-12,True
proser,placeholder,validation,35419,8,8,-0.00013695002780636512,-1.1919679696470952e-12,True
proser,placeholder,validation,5452,8,8,-0.0003660671871287685,-1.1919679696470952e-12,True
proser,placeholder,validation,44504,8,8,-0.00012396550406924833,-1.1919679696470952e-12,True
proser,placeholder,validation,27153,8,8,-0.00026212766504382645,-1.1919679696470952e-12,True
proser,placeholder,validation,24053,8,8,-0.00040700542193995715,-1.1919679696470952e-12,True
proser,placeholder,validation,26437,8,8,-0.0003495555242050141,-1.1919679696470952e-12,True
proser,placeholder,validation,47652,8,8,-0.0004329218779693389,-1.1919679696470952e-12,True
proser,placeholder,validation,34655,8,0,-0.00011680264112655381,-1.1919679696470952e-12,True
proser,placeholder,validation,32281,8,8,-3.195195073314727e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,20540,8,8,-0.00026332099547211885,-1.1919679696470952e-12,True
proser,placeholder,validation,31511,8,9,-5.879958389186368e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,49000,8,8,-0.00022711589515005126,-1.1919679696470952e-12,True
proser,placeholder,validation,43048,8,8,-0.00023748772121853778,-1.1919679696470952e-12,True
proser,placeholder,validation,3640,8,8,-0.00015607601154971062,-1.1919679696470952e-12,True
proser,placeholder,validation,4804,8,8,-0.0001575530979952,-1.1919679696470952e-12,True
proser,placeholder,validation,37148,8,8,-0.00024010541733782143,-1.1919679696470952e-12,True
proser,placeholder,validation,37348,8,8,-6.094892811328578e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,41689,8,8,-0.00032330797777442577,-1.1919679696470952e-12,True
proser,placeholder,validation,2272,8,8,-0.0003129262344060274,-1.1919679696470952e-12,True
proser,placeholder,validation,31379,8,8,-0.00023891336418419007,-1.1919679696470952e-12,True
proser,placeholder,validation,39419,8,8,-0.00037988936939113704,-1.1919679696470952e-12,True
proser,placeholder,validation,24588,8,8,-0.00018192099271184536,-1.1919679696470952e-12,True
proser,placeholder,validation,20491,8,8,-0.0003619863279693686,-1.1919679696470952e-12,True
proser,placeholder,validation,41629,8,8,-0.00028812508304423834,-1.1919679696470952e-12,True
proser,placeholder,validation,18349,8,8,-0.00024326984093940573,-1.1919679696470952e-12,True
proser,placeholder,validation,31219,8,8,-0.00013996626018034086,-1.1919679696470952e-12,True
proser,placeholder,validation,41315,8,8,-0.0003443623203294166,-1.1919679696470952e-12,True
proser,placeholder,validation,26147,8,8,-0.00036409235077251856,-1.1919679696470952e-12,True
proser,placeholder,validation,21844,8,8,-0.0003135126639474267,-1.1919679696470952e-12,True
proser,placeholder,validation,45695,8,8,-0.0002702629584399041,-1.1919679696470952e-12,True
proser,placeholder,validation,44092,8,8,-0.0002701816230145371,-1.1919679696470952e-12,True
proser,placeholder,validation,28310,8,8,-0.00030974844705271287,-1.1919679696470952e-12,True
proser,placeholder,validation,39154,8,8,-0.0002045886737967184,-1.1919679696470952e-12,True
proser,placeholder,validation,39385,8,8,-0.00023387954719741866,-1.1919679696470952e-12,True
proser,placeholder,validation,25047,8,8,-0.0003449675965068594,-1.1919679696470952e-12,True
proser,placeholder,validation,47993,8,8,-0.0002916807276372446,-1.1919679696470952e-12,True
proser,placeholder,validation,3770,8,8,-0.00026573041770877603,-1.1919679696470952e-12,True
proser,placeholder,validation,29903,8,8,-0.00013732646105175939,-1.1919679696470952e-12,True
proser,placeholder,validation,29661,8,8,-0.000278529293505303,-1.1919679696470952e-12,True
proser,placeholder,validation,18220,8,8,-0.0001839384836050395,-1.1919679696470952e-12,True
proser,placeholder,validation,11049,8,8,-0.0003827982044253969,-1.1919679696470952e-12,True
proser,placeholder,validation,41962,8,8,-0.00016586316350593322,-1.1919679696470952e-12,True
proser,placeholder,validation,31390,8,8,-0.000286125517198324,-1.1919679696470952e-12,True
proser,placeholder,validation,13981,8,8,-0.0004280971627388108,-1.1919679696470952e-12,True
proser,placeholder,validation,28706,8,8,-0.00028432838346546807,-1.1919679696470952e-12,True
proser,placeholder,validation,43534,8,8,-0.0003605387512853331,-1.1919679696470952e-12,True
proser,placeholder,validation,8574,8,8,-0.00022992880794658888,-1.1919679696470952e-12,True
proser,placeholder,validation,39364,8,8,-0.0002713010847462116,-1.1919679696470952e-12,True
proser,placeholder,validation,28728,8,8,-0.00030907692130108244,-1.1919679696470952e-12,True
proser,placeholder,validation,41598,8,8,-0.0002623187675322852,-1.1919679696470952e-12,True
proser,placeholder,validation,26440,8,8,-0.00021528416711198706,-1.1919679696470952e-12,True
proser,placeholder,validation,1255,8,8,-4.2336145982535545e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,9410,8,8,-0.0002595073551027033,-1.1919679696470952e-12,True
proser,placeholder,validation,42557,8,8,-0.00019293424379177027,-1.1919679696470952e-12,True
proser,placeholder,validation,28435,8,8,-0.00017477448011343766,-1.1919679696470952e-12,True
proser,placeholder,validation,38436,8,8,-0.00020468414450165728,-1.1919679696470952e-12,True
proser,placeholder,validation,12395,8,8,-0.00028327896707516786,-1.1919679696470952e-12,True
proser,placeholder,validation,2070,8,8,-0.0003439855215144477,-1.1919679696470952e-12,True
proser,placeholder,validation,23149,8,8,-0.00034576387144648335,-1.1919679696470952e-12,True
proser,placeholder,validation,37555,8,8,-0.00028321029127864605,-1.1919679696470952e-12,True
proser,placeholder,validation,33335,8,8,-0.00021144301054425163,-1.1919679696470952e-12,True
proser,placeholder,validation,46449,8,0,-6.17501061048048e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,17531,8,8,-0.00036124658105614327,-1.1919679696470952e-12,True
proser,placeholder,validation,2003,8,8,-0.0003431629756577709,-1.1919679696470952e-12,True
proser,placeholder,validation,33322,8,8,-0.0004966497670494674,-1.1919679696470952e-12,True
proser,placeholder,validation,17624,8,8,-0.00020094179501940757,-1.1919679696470952e-12,True
proser,placeholder,validation,19775,8,8,-8.97143884252688e-05,-1.1919679696470952e-12,True
proser,placeholder,validation,40062,8,8,-0.0002395552582193372,-1.1919679696470952e-12,True
proser,placeholder,validation,23219,8,8,-0.0001947741473014436,-1.1919679696470952e-12,True
proser,placeholder,validation,46737,8,8,-0.00021081287124626036,-1.1919679696470952e-12,True
proser,placeholder,validation,45486,8,8,-0.0003160201900301307,-1.1919679696470952e-12,True
proser,placeholder,validation,36882,8,8,-0.0002288573502861324,-1.1919679696470952e-12,True
proser,placeholder,validation,10068,8,8,-0.0003274264338694183,-1.1919679696470952e-12,True
proser,placeholder,validation,14141,8,8,-0.00012699292127595074,-1.1919679696470952e-12,True
