group,index,unknown_class,predicted_known_class,score,threshold,selected_for_figure,semantic_interpretation
near,5201,bus,truck,-12.68542194366455,-5.762001752853393,True,Review image: plausible confusion or surprising failure; explain why.
far,5845,clock,airplane,-7.074275970458984,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6388,sunflower,bird,-7.066101551055908,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7787,mushroom,bird,-7.064619541168213,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2055,keyboard,airplane,-7.064048767089844,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1865,bowl,cat,-7.063592433929443,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8378,sunflower,bird,-7.062615394592285,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8867,sunflower,truck,-7.049056053161621,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4830,bowl,automobile,-7.047239780426025,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2108,chair,airplane,-7.044133186340332,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,318,bowl,cat,-7.035639762878418,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9209,sunflower,frog,-7.019156455993652,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3348,bowl,frog,-7.008711338043213,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6215,mushroom,frog,-6.992706298828125,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2577,chair,deer,-6.991626739501953,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5944,mushroom,cat,-6.979308128356934,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1052,keyboard,cat,-6.974621295928955,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,163,bowl,automobile,-6.964759826660156,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7784,bowl,cat,-6.962984561920166,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3507,bowl,cat,-6.95436954498291,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9256,sunflower,bird,-6.946816921234131,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1944,wardrobe,truck,-6.921477317810059,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2389,chair,bird,-6.908420562744141,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1652,chair,truck,-6.898864269256592,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1415,wardrobe,truck,-6.8898749351501465,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2579,mushroom,frog,-6.877810001373291,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6783,wardrobe,truck,-6.877496719360352,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2134,wardrobe,truck,-6.866623878479004,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6297,keyboard,bird,-6.844118118286133,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1641,wardrobe,truck,-6.8403801918029785,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9775,sunflower,bird,-6.821996212005615,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3659,clock,cat,-6.812700271606445,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5716,bowl,bird,-6.8125691413879395,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3232,bottle,ship,-6.810379505157471,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4851,sunflower,dog,-6.798687934875488,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2831,sunflower,frog,-6.7981038093566895,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7060,mushroom,cat,-6.788650989532471,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6733,keyboard,horse,-6.785034656524658,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6233,chair,ship,-6.769628524780273,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7229,mushroom,bird,-6.759047508239746,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2005,mushroom,airplane,-6.758874416351318,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7161,bowl,cat,-6.752316951751709,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5882,bowl,automobile,-6.730910301208496,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7425,mushroom,dog,-6.720678806304932,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6267,clock,automobile,-6.718120098114014,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6760,keyboard,airplane,-6.7113261222839355,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1586,clock,truck,-6.691105842590332,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1032,mushroom,frog,-6.687071323394775,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8829,mushroom,cat,-6.680267333984375,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5686,bottle,cat,-6.66179895401001,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,997,bottle,bird,-6.6465020179748535,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3853,wardrobe,truck,-6.631909370422363,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,182,clock,ship,-6.630534648895264,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2432,wardrobe,truck,-6.623706817626953,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1318,bottle,truck,-6.623084545135498,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1789,chair,bird,-6.621475696563721,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1054,chair,airplane,-6.61094856262207,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1781,sunflower,airplane,-6.592852592468262,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9126,bottle,truck,-6.592740058898926,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2856,sunflower,bird,-6.591942310333252,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6500,clock,cat,-6.589804649353027,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1002,wardrobe,cat,-6.579154968261719,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1454,mushroom,bird,-6.5726637840271,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6413,wardrobe,truck,-6.566775321960449,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,365,bowl,frog,-6.565963268280029,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6594,chair,airplane,-6.564303398132324,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1696,bowl,bird,-6.549401760101318,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6843,sunflower,bird,-6.534263610839844,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9303,clock,automobile,-6.51392936706543,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,865,bowl,cat,-6.511235237121582,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7077,bottle,cat,-6.504588603973389,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3683,clock,automobile,-6.5010457038879395,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2038,sunflower,truck,-6.497054576873779,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6519,bowl,bird,-6.483911037445068,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8505,mushroom,bird,-6.477217197418213,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6804,bowl,frog,-6.476953506469727,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7828,wardrobe,cat,-6.4648566246032715,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5940,keyboard,cat,-6.455446243286133,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7755,sunflower,frog,-6.443333148956299,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7542,chair,airplane,-6.442473411560059,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6943,chair,airplane,-6.438867568969727,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,271,mushroom,airplane,-6.438562393188477,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3730,bowl,cat,-6.410661697387695,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7957,keyboard,airplane,-6.398956775665283,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3316,bottle,cat,-6.365025997161865,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6687,sunflower,bird,-6.3642258644104,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2428,bottle,cat,-6.344170093536377,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8531,wardrobe,truck,-6.3389811515808105,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7483,mushroom,frog,-6.336402893066406,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3,mushroom,bird,-6.332076072692871,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6508,clock,bird,-6.31083869934082,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8209,chair,airplane,-6.30866813659668,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8013,bowl,automobile,-6.305556297302246,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6030,sunflower,bird,-6.30470085144043,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4734,wardrobe,bird,-6.289558410644531,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1680,bowl,cat,-6.2628068923950195,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6559,bowl,airplane,-6.25821590423584,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,238,sunflower,dog,-6.256783962249756,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3962,mushroom,cat,-6.237027168273926,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4722,chair,airplane,-6.227603435516357,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5666,wardrobe,cat,-6.225886344909668,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3702,wardrobe,truck,-6.225547790527344,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1410,bowl,automobile,-6.223029136657715,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2470,chair,airplane,-6.212549209594727,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,703,bowl,frog,-6.208425998687744,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9003,chair,airplane,-6.203102111816406,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3304,bowl,bird,-6.180474281311035,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4171,wardrobe,cat,-6.1782355308532715,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6152,mushroom,frog,-6.174874305725098,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,348,bowl,frog,-6.174599647521973,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9056,chair,truck,-6.155359745025635,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2332,mushroom,bird,-6.150482177734375,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5587,wardrobe,truck,-6.13709831237793,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2797,bowl,cat,-6.136132717132568,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1909,wardrobe,cat,-6.123880386352539,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6886,bottle,bird,-6.110638618469238,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,121,bowl,bird,-6.105987548828125,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2169,clock,frog,-6.092923641204834,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4386,bowl,frog,-6.091658592224121,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8616,sunflower,cat,-6.082901477813721,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8866,sunflower,bird,-6.081254005432129,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6340,keyboard,truck,-6.080781936645508,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6965,mushroom,dog,-6.079582214355469,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4325,bottle,automobile,-6.061781406402588,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5638,mushroom,airplane,-6.058625221252441,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2453,wardrobe,bird,-6.043374061584473,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1428,clock,ship,-6.034390926361084,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9742,keyboard,bird,-6.031675338745117,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7785,mushroom,dog,-6.030099391937256,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3770,sunflower,bird,-6.027517795562744,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8757,wardrobe,truck,-6.019211292266846,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1930,clock,airplane,-6.003853797912598,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8985,sunflower,frog,-6.003043174743652,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5282,bowl,automobile,-5.997987747192383,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5473,chair,bird,-5.987329483032227,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1508,wardrobe,cat,-5.986832618713379,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5181,sunflower,cat,-5.960299491882324,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8590,bowl,dog,-5.955408573150635,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7683,sunflower,dog,-5.939408302307129,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,6018,bottle,bird,-5.919315814971924,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,3039,mushroom,frog,-5.9163432121276855,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4947,wardrobe,truck,-5.915670871734619,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2715,wardrobe,truck,-5.910903453826904,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2463,clock,ship,-5.900546550750732,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5444,bowl,airplane,-5.8999738693237305,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2425,bowl,cat,-5.899229526519775,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1792,chair,automobile,-5.867466449737549,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,806,bowl,frog,-5.863337993621826,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,2243,sunflower,frog,-5.856194019317627,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,9826,mushroom,bird,-5.84597635269165,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1362,wardrobe,cat,-5.838324069976807,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,7093,bottle,dog,-5.837540149688721,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4183,keyboard,cat,-5.831747531890869,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5659,keyboard,truck,-5.788512229919434,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8994,keyboard,airplane,-5.788031578063965,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,4656,clock,airplane,-5.787679195404053,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,1782,mushroom,bird,-5.786644458770752,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,8868,wardrobe,truck,-5.774427890777588,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
far,5995,chair,airplane,-5.773412704467773,-5.762001752853393,False,Review image: plausible confusion or surprising failure; explain why.
